timestamp,VWAP,Liquidity,Max,Min,Timestamp,Volatility,FD
2019-06-14 00:00:00,285.4158775188324,2571.8333333333335,285.5237457627119,285.21517500000004,2019-06-14 00:00:00,0.0010811268293631558,27250.222742035894
2019-06-14 06:00:00,286.02878055555556,4744.0,286.8985083333334,285.3578933333334,2019-06-14 06:00:00,0.0053862237115008356,9725.483949373756
2019-06-14 12:00:00,287.4460466666667,1792.0,287.53765000000004,287.2261066666667,2019-06-14 12:00:00,0.0010838323815760761,649.0914342648866
2019-06-14 18:00:00,287.49621666666667,0.0,287.49621666666667,287.49621666666667,2019-06-14 18:00:00,0.0,3209.826348394264
2019-06-15 00:00:00,287.49621666666667,0.0,287.49621666666667,287.49621666666667,2019-06-15 00:00:00,0.0,3209.826348394264
2019-06-15 06:00:00,287.49621666666667,0.0,287.49621666666667,287.49621666666667,2019-06-15 06:00:00,0.0,3209.826348394264
2019-06-15 12:00:00,287.49621666666667,0.0,287.49621666666667,287.49621666666667,2019-06-15 12:00:00,0.0,3209.826348394264
2019-06-15 18:00:00,287.49621666666667,0.0,287.49621666666667,287.49621666666667,2019-06-15 18:00:00,0.0,3209.826348394264
2019-06-16 00:00:00,287.49621666666667,0.0,287.49621666666667,287.49621666666667,2019-06-16 00:00:00,0.0,3209.826348394264
2019-06-16 06:00:00,287.49621666666667,0.0,287.49621666666667,287.49621666666667,2019-06-16 06:00:00,0.0,3209.826348394264
2019-06-16 12:00:00,287.46200515873016,19.833333333333332,287.49621666666667,287.29094761904764,2019-06-16 12:00:00,0.0007140736651637888,3209.826348394264
2019-06-16 18:00:00,287.15701647225893,714.8333333333334,287.25161186440675,287.0685293103448,2019-06-16 18:00:00,0.000637569495292675,4871.655086820356
2019-06-17 00:00:00,287.2840086111111,2024.5,287.44870333333336,287.17332,2019-06-17 00:00:00,0.00095857522548756,5462.016876067432
2019-06-17 06:00:00,286.83361027777784,3338.6666666666665,287.315705,286.54918166666664,2019-06-17 06:00:00,0.0026723623238957806,10897.536766929654
2019-06-17 12:00:00,287.0856935922787,1653.6666666666667,287.2144716666666,286.7604216666667,2019-06-17 12:00:00,0.0015815835136834915,3915.079775784139
2019-06-17 18:00:00,286.9105233945386,1126.3333333333333,287.0461483333333,286.77692666666667,2019-06-17 18:00:00,0.0009383471316470672,2202.4006166724716
2019-06-18 00:00:00,287.0285888653484,3522.1666666666665,287.9301633333333,286.4977283333334,2019-06-18 00:00:00,0.004990565593700942,11146.9483015872
2019-06-18 06:00:00,288.14082861111115,5567.333333333333,288.705285,287.74512,2019-06-18 06:00:00,0.003332276805852818,698.1119562144468
2019-06-18 12:00:00,288.5716756226054,1821.1666666666667,288.69908000000004,288.4962316666667,2019-06-18 12:00:00,0.000702939167178123,1041.4876609749174
2019-06-18 18:00:00,288.46241690207154,1570.3333333333333,288.56773389830505,288.3217683333333,2019-06-18 18:00:00,0.000852678028608684,6812.971924836561
2019-06-19 00:00:00,288.6970119444444,2650.8333333333335,288.917975,288.604865,2019-06-19 00:00:00,0.0010845626627415464,4065.6097536044704
2019-06-19 06:00:00,288.90093333333334,3326.5,289.00362,288.79539833333337,2019-06-19 06:00:00,0.0007207372584926878,3193.76576921854
2019-06-19 12:00:00,288.20865805555553,3881.6666666666665,289.01369,287.81926666666664,2019-06-19 12:00:00,0.004144300665329501,14412.525113462285
2019-06-19 18:00:00,287.2448099952919,2298.0,287.7075983050848,286.81612666666666,2019-06-19 18:00:00,0.0031035256596376325,837.2240997747671
2019-06-20 00:00:00,286.8329527777778,3725.8333333333335,286.933295,286.70466500000003,2019-06-20 00:00:00,0.0007970841487556788,1121.740677891283
2019-06-20 06:00:00,286.2815336111111,5199.833333333333,286.62958333333336,285.968355,2019-06-20 06:00:00,0.0023097135361570525,4373.879193457579
2019-06-20 12:00:00,286.06794209510355,2227.6666666666665,286.35248333333334,285.89665423728815,2019-06-20 12:00:00,0.0015934294933811631,4538.523001383444
2019-06-20 18:00:00,285.78766082184274,818.6666666666666,285.9188216666667,285.63332833333334,2019-06-20 18:00:00,0.0009989701182772097,2193.8046708208726
2019-06-21 00:00:00,286.1090238122605,3389.0,286.52772333333337,285.69318620689654,2019-06-21 00:00:00,0.0029168500710569554,10511.628993086882
2019-06-21 06:00:00,286.2898130555556,4918.833333333333,286.4713533333333,286.139625,2019-06-21 06:00:00,0.0011587151138657552,1894.4633497017662
2019-06-21 12:00:00,285.1980591666667,2559.6666666666665,285.7739516666667,284.88918666666666,2019-06-21 12:00:00,0.0031022826823760693,3014.514889191997
2019-06-21 18:00:00,285.0312333333333,0.0,285.0312333333333,285.0312333333333,2019-06-21 18:00:00,0.0,1130.2436240131358
2019-06-22 00:00:00,285.0312333333333,0.0,285.0312333333333,285.0312333333333,2019-06-22 00:00:00,0.0,1130.2436240131358
2019-06-22 06:00:00,285.0312333333333,0.0,285.0312333333333,285.0312333333333,2019-06-22 06:00:00,0.0,1130.2436240131358
2019-06-22 12:00:00,285.0312333333333,0.0,285.0312333333333,285.0312333333333,2019-06-22 12:00:00,0.0,1130.2436240131358
2019-06-22 18:00:00,285.0312333333333,0.0,285.0312333333333,285.0312333333333,2019-06-22 18:00:00,0.0,1130.2436240131358
2019-06-23 00:00:00,285.0312333333333,0.0,285.0312333333333,285.0312333333333,2019-06-23 00:00:00,0.0,1130.2436240131358
2019-06-23 06:00:00,285.0312333333333,0.0,285.0312333333333,285.0312333333333,2019-06-23 06:00:00,0.0,1130.2436240131358
2019-06-23 12:00:00,284.9777056763285,143.16666666666666,285.0312333333333,284.71006739130434,2019-06-23 12:00:00,0.0011269862014881848,1130.2436240131358
2019-06-23 18:00:00,284.6985392984934,1514.5,284.8526166666667,284.58693666666665,2019-06-23 18:00:00,0.00093319762249106,3113.6551829949503
2019-06-24 00:00:00,284.5750322222222,2789.6666666666665,284.69610833333337,284.278245,2019-06-24 00:00:00,0.0014683766529701658,14965.371875939198
2019-06-24 06:00:00,284.3199005555556,3800.8333333333335,284.57381333333336,283.93720666666667,2019-06-24 06:00:00,0.002239050679965689,7021.43444028732
2019-06-24 12:00:00,283.87200658730154,2092.1666666666665,284.057065,283.70924285714284,2019-06-24 12:00:00,0.0012252780647119361,1570.8286644814025
2019-06-24 18:00:00,283.58852222222225,1329.3333333333333,283.75242,283.45291,2019-06-24 18:00:00,0.001056142884955335,2875.032600815768
2019-06-25 00:00:00,284.07228333333336,3285.3333333333335,284.64821166666667,283.53471666666667,2019-06-25 00:00:00,0.003919759389878293,10019.69884144109
2019-06-25 06:00:00,284.16290222222227,4055.3333333333335,284.69341,283.63773000000003,2019-06-25 06:00:00,0.003715052147005351,2695.1176251352713
2019-06-25 12:00:00,284.198257345679,2985.0,284.4119383333333,283.8754583333333,2019-06-25 12:00:00,0.0018876963040186634,4994.884813580164
2019-06-25 18:00:00,284.3951347222223,1772.3333333333333,284.54329333333334,284.24885,2019-06-25 18:00:00,0.0010353318231724523,1864.0023859231123
2019-06-26 00:00:00,284.54573055555556,3257.5,284.6674916666667,284.47112,2019-06-26 00:00:00,0.0006901233987356588,3396.2392310914347
2019-06-26 06:00:00,284.48928166666667,4554.0,284.7653966666667,284.061815,2019-06-26 06:00:00,0.00247313945377749,25472.106464774868
2019-06-26 12:00:00,284.1536008333333,1825.8333333333333,284.3189883333333,283.85603,2019-06-26 12:00:00,0.0016292537978601562,1421.2991147675673
2019-06-26 18:00:00,284.278803002085,700.0,284.48080847457624,284.17380535714284,2019-06-26 18:00:00,0.001079936717726874,2160.0216002159377
2019-06-27 00:00:00,284.5713852777778,3169.6666666666665,284.82549666666665,284.32083500000005,2019-06-27 00:00:00,0.0017734097410180333,3257.295913996535
2019-06-27 06:00:00,284.5775986111111,4334.0,284.7950666666667,284.3261333333333,2019-06-27 06:00:00,0.0016478223711986616,5946.558255201384
2019-06-27 12:00:00,284.57075257532955,2015.3333333333333,284.73958666666664,284.43236333333334,2019-06-27 12:00:00,0.0010796026315176978,6399.6303667892125
2019-06-27 18:00:00,284.5081859502924,1447.3333333333333,284.63572833333336,284.36341,2019-06-27 18:00:00,0.0009571546506607423,9768.138270748806
2019-06-28 00:00:00,284.4460375,3060.1666666666665,284.7889983333333,284.010465,2019-06-28 00:00:00,0.0027370159211070545,11020.190830582673
2019-06-28 06:00:00,283.89200611111113,4481.333333333333,284.2283766666667,283.57665833333334,2019-06-28 06:00:00,0.002295655810323438,1284.466518239456
2019-06-28 12:00:00,283.94839722222224,1871.8333333333333,284.02587666666665,283.79331833333333,2019-06-28 12:00:00,0.0008190161860688795,8581.928287015398
2019-06-28 18:00:00,284.02587666666665,0.0,284.02587666666665,284.02587666666665,2019-06-28 18:00:00,0.0,4299.996416669979
2019-06-29 00:00:00,284.02587666666665,0.0,284.02587666666665,284.02587666666665,2019-06-29 00:00:00,0.0,4299.996416669979
2019-06-29 06:00:00,284.02587666666665,0.0,284.02587666666665,284.02587666666665,2019-06-29 06:00:00,0.0,4299.996416669979
2019-06-29 12:00:00,284.02587666666665,0.0,284.02587666666665,284.02587666666665,2019-06-29 12:00:00,0.0,4299.996416669979
2019-06-29 18:00:00,284.02587666666665,0.0,284.02587666666665,284.02587666666665,2019-06-29 18:00:00,0.0,4299.996416669979
2019-06-30 00:00:00,284.02587666666665,0.0,284.02587666666665,284.02587666666665,2019-06-30 00:00:00,0.0,4299.996416669979
2019-06-30 06:00:00,284.02587666666665,0.0,284.02587666666665,284.02587666666665,2019-06-30 06:00:00,0.0,4299.996416669979
2019-06-30 12:00:00,284.0186020299145,128.83333333333334,284.02587666666665,283.9822288461538,2019-06-30 12:00:00,0.00015367944282830375,4299.996416669979
2019-06-30 18:00:00,284.20729314882965,846.5,284.47784545454545,283.9816298245614,2019-06-30 18:00:00,0.0017459637452870377,114599.07828684319
2019-07-01 00:00:00,284.7495612719298,3016.1666666666665,284.91728500000005,284.4830192982456,2019-07-01 00:00:00,0.0015250794410872738,2015.2529254916867
2019-07-01 06:00:00,284.75016222222223,4294.666666666667,285.3278383333334,284.30609333333337,2019-07-01 06:00:00,0.0035882156906468367,11011.691645646053
2019-07-01 12:00:00,286.1776690497076,2035.8333333333333,286.2966083333333,285.80108333333334,2019-07-01 12:00:00,0.001731529233728982,978.7177818340098
2019-07-01 18:00:00,286.2484136770245,1654.6666666666667,286.29725666666667,286.14449499999995,2019-07-01 18:00:00,0.0005336681685128279,9149.891529186467
2019-07-02 00:00:00,285.9340561111111,3495.5,286.1963316666667,285.7287383333333,2019-07-02 00:00:00,0.0016353187853625573,6546.144866183604
2019-07-02 06:00:00,285.7175563888889,3822.0,285.8577233333333,285.5763616666666,2019-07-02 06:00:00,0.0009847545604922815,2138.6104734880014
2019-07-02 12:00:00,285.89947134099623,2275.6666666666665,286.01241,285.6476583333333,2019-07-02 12:00:00,0.0012758039214127582,10665.987430175785
2019-07-02 18:00:00,285.76596717514127,929.0,285.8578083333333,285.680335,2019-07-02 18:00:00,0.0006210443289929118,2741.5913109831904
2019-07-03 00:00:00,286.04176555555557,2813.8333333333335,286.36512166666665,285.8234816666666,2019-07-03 00:00:00,0.001893569629414244,5634.649336990778
2019-07-03 06:00:00,285.5421511111111,4517.833333333333,285.78421999999995,285.3441733333333,2019-07-03 06:00:00,0.001541091796620345,1846.2447382023959
2019-07-03 12:00:00,285.5685703216374,1252.1666666666667,285.62394666666665,285.5236233333333,2019-07-03 12:00:00,0.0003513108365543898,12025.997242716856
2019-07-03 18:00:00,285.3573890465939,747.8333333333334,285.42153859649125,285.2829525423729,2019-07-03 18:00:00,0.00048565784324474564,9967.770874173286
